time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.129304,-0.0377,0.0610,0.0365,0.080
2.150606,0.0347,-0.0761,0.0239,0.087
2.183662,0.0043,-0.0599,0.0252,0.065
2.196646,-0.0024,-0.0073,0.0672,0.068
2.213108,-0.0188,0.0095,0.0878,0.090
2.232247,-0.0063,-0.0025,0.0430,0.044
2.252873,-0.0009,-0.0093,0.0276,0.029
2.282992,0.0381,-0.0044,-0.0396,0.055
2.297422,-0.0288,0.0623,-0.0562,0.089
2.313471,-0.0119,0.0598,-0.0933,0.111
2.333594,0.0341,-0.0077,-0.0050,0.035
2.354020,-0.0110,-0.0779,0.1368,0.158
2.387277,0.0898,0.0959,-0.1862,0.228
2.396025,0.0659,0.1195,-0.1395,0.195
2.414656,-0.0128,0.0274,0.0081,0.031
2.435166,-0.0223,-0.0080,0.0291,0.038
2.455759,-0.0296,-0.0073,-0.0151,0.034
2.487214,-0.0034,-0.0110,0.0299,0.032
2.502587,0.0348,0.0006,0.0476,0.059
2.517219,0.0418,0.0549,-0.0050,0.069
2.537598,-0.0183,0.0327,-0.0148,0.040
2.558195,-0.0353,-0.0132,0.0162,0.041
2.582988,0.0291,-0.0301,0.0140,0.044
2.599169,0.0337,0.0030,-0.0101,0.035
2.619578,0.0241,0.0140,0.0053,0.028
2.639943,-0.0072,0.0484,0.0017,0.049
2.660562,-0.0241,0.0540,-0.0083,0.060
2.684204,-0.0030,-0.0080,0.0086,0.012
2.701124,0.0208,-0.0230,0.0127,0.033
2.721492,0.0109,-0.0288,-0.0054,0.031
2.742675,0.0177,-0.0221,-0.0280,0.040
2.783655,0.0022,-0.0055,-0.0341,0.035
2.788021,0.0022,-0.0055,-0.0341,0.035
2.803867,0.0305,-0.0332,-0.0029,0.045
2.823966,-0.0035,-0.0397,0.0024,0.040
2.844984,-0.0232,0.0211,0.0269,0.041
2.882243,0.0550,0.0250,-0.0326,0.069
2.894549,-0.0105,-0.0570,-0.1120,0.126
2.913433,0.0512,-0.1761,-0.0097,0.184
2.928740,0.0391,-0.1698,0.0610,0.185
2.947296,-0.0498,-0.0622,0.2101,0.225
2.988692,0.1072,0.0593,-0.0798,0.146
2.989724,0.1072,0.0593,-0.0798,0.146
3.014609,0.0114,0.0211,0.0328,0.041
3.029228,-0.0222,0.0309,0.0330,0.050
3.049846,-0.0655,0.0668,0.0091,0.094
3.077861,0.0129,0.0075,-0.0887,0.090
3.097848,0.0748,0.0248,-0.1154,0.140
3.112191,0.0675,0.0726,0.0059,0.099
3.131079,0.0437,0.0311,0.1484,0.158
3.151419,0.0368,0.0113,0.2601,0.263
3.179366,-0.0249,-0.0289,0.2629,0.266
3.198737,0.0138,0.0042,0.1294,0.130
3.211919,0.1576,0.0781,-0.0560,0.185
3.232222,0.1507,0.0824,-0.4229,0.456
3.252684,0.1154,0.1034,-0.2553,0.299
3.280345,-0.1012,0.2544,-0.0542,0.279
3.293451,-0.1164,0.2658,-0.1792,0.341
3.313882,-0.0458,0.2054,-0.2075,0.296
3.334450,0.0387,0.1426,-0.1629,0.220
3.355052,0.0246,0.0156,-0.2434,0.245
3.380825,-0.0764,-0.2272,-0.2323,0.334
3.395960,-0.0935,-0.2643,-0.2693,0.389
3.416241,-0.0823,-0.2109,-0.2931,0.370
3.436894,-0.0378,0.0073,-0.3926,0.394
3.457644,-0.0345,0.1708,-0.4696,0.501
3.478397,-0.0654,0.1996,-0.6029,0.638
3.498573,-0.1494,0.0590,-0.3034,0.343
3.519299,-0.2667,-0.0946,-0.1730,0.332
3.539821,-0.4362,0.0021,-0.2553,0.505
3.560681,-0.4176,0.0870,-0.3766,0.569
3.597154,-0.3633,0.2306,-0.7964,0.905
3.609259,-0.3938,0.1551,-0.6206,0.751
3.625851,-0.5272,0.1801,-0.5129,0.757
3.643198,-0.9295,0.2106,-0.2717,0.991
3.681389,-1.2894,-0.5066,-0.1883,1.398
3.692226,-1.2462,-0.6792,-0.2781,1.446
3.709073,-1.0970,-0.6636,-0.3517,1.329
3.727201,-0.8929,-0.5282,-0.0965,1.042
3.747385,-0.4076,-0.1762,-0.3030,0.538
3.780076,0.2363,0.4968,-0.2109,0.589
3.791439,0.1329,0.4822,-0.2707,0.569
3.808713,-0.5284,0.0823,-0.1548,0.557
3.827926,-0.9236,-0.7867,0.1470,1.222
3.848605,-1.1431,-0.8018,0.1434,1.404
3.877928,-1.1442,-0.4348,-0.3789,1.281
3.891760,-1.5188,0.1092,-0.6392,1.651
3.910264,-1.8447,0.1115,-0.4108,1.893
3.931911,-1.5400,-0.2045,-0.1092,1.557
3.951005,-0.6333,-0.3661,-0.2592,0.776
3.977270,-0.8593,0.1536,-1.0557,1.370
3.991897,-1.5890,0.2763,-0.8417,1.819
4.012682,-2.6682,0.0098,-0.0464,2.669
4.033178,-2.2387,-0.3913,0.0479,2.273
4.053245,-0.5146,-0.2209,-0.2801,0.626
4.081547,-0.3214,0.3930,-0.5235,0.729
4.099009,-1.4911,-0.6006,-0.1503,1.614
4.114528,-1.8554,-1.0759,0.1042,2.147
4.134585,-1.8256,-1.1230,0.2346,2.156
4.155706,-0.9273,0.3702,-0.0118,0.999
4.185299,-1.3357,2.1259,0.3736,2.538
4.195738,-2.4603,0.2167,0.9900,2.661
4.216640,-2.1888,-2.0130,0.7718,3.072
4.237351,-1.1817,-1.3920,0.2629,1.845
4.260301,0.2292,0.5026,-0.4109,0.688
4.299722,-0.4884,0.7252,-0.1053,0.881
4.300338,-0.4884,0.7252,-0.1053,0.881
4.320759,-1.1941,-1.0597,-0.0712,1.598
4.341146,-0.0326,-1.4780,-0.1300,1.484
4.361510,1.5525,-0.4443,-0.8444,1.822
4.400097,-0.6182,0.0262,-0.9084,1.099
4.406786,-0.7830,-0.2851,-0.8660,1.202
4.423976,0.5073,-0.4497,-0.5281,0.859
4.443548,2.0885,-0.4976,-1.1598,2.440
4.463904,3.9104,-0.0518,-1.3441,4.135
4.494258,4.1685,-0.5896,-0.9855,4.324
4.506536,4.0072,1.0806,-0.8260,4.232
4.525179,5.9850,-1.2979,-0.9837,6.203
4.545254,3.5738,-0.7228,-0.5617,3.689
4.566849,1.5546,0.3623,1.7776,2.389
4.593358,1.8608,0.3544,2.6438,3.252
4.606736,2.3410,1.0090,1.6076,3.014
4.627471,2.9386,0.1370,0.5590,2.994
4.649149,2.7350,-0.3701,0.8407,2.885
4.680347,0.5985,0.0992,2.7044,2.772
4.701785,-0.7580,0.8261,2.3622,2.615
4.708905,-0.8317,0.9731,2.1436,2.497
4.729714,-0.1596,0.7648,2.1781,2.314
4.750326,-0.2880,0.2378,2.5568,2.584
4.781691,-1.7754,-0.0503,0.7116,1.913
4.805068,-0.7421,0.1462,0.2963,0.812
4.823443,0.3191,0.5380,0.6623,0.911
4.839473,0.3686,0.6174,0.8071,1.081
4.856733,-0.2118,0.4610,0.5459,0.745
4.874186,-0.4659,0.2957,0.1881,0.583
4.899084,0.1896,-0.1143,-0.3686,0.430
4.920195,0.8754,-0.0396,-0.4184,0.971
4.939264,0.5463,0.2478,-0.0687,0.604
4.956226,-0.2864,0.2183,-0.0434,0.363
4.998338,0.0389,-0.2985,-0.4134,0.511
4.999436,0.0389,-0.2985,-0.4134,0.511
5.019459,0.2570,-0.1126,-0.0651,0.288
5.037806,-0.1776,-0.0700,0.3639,0.411
5.058918,-0.7281,-0.2505,0.3072,0.829
5.097230,0.1853,-0.0306,0.0179,0.189
5.119200,0.7007,-0.0161,0.3768,0.796
5.120442,0.6764,-0.0951,0.4960,0.844
5.139597,0.0646,-0.2529,0.4487,0.519
5.161174,-0.1473,-0.2789,0.3127,0.444
5.200636,0.3137,0.0619,0.2536,0.408
5.213859,0.1607,0.0801,0.4084,0.446
5.222093,-0.1161,0.0861,0.4661,0.488
5.242284,-0.2835,-0.0265,0.1301,0.313
5.262442,0.1829,-0.0931,-0.1406,0.249
5.290689,0.2294,-0.0404,-0.1550,0.280
5.305073,0.0839,-0.0023,-0.1562,0.177
5.322755,-0.1348,0.0877,-0.0860,0.182
5.344144,-0.1831,0.0548,-0.0180,0.192
5.364243,-0.0736,-0.0659,0.0167,0.100
5.390024,-0.0622,-0.0654,0.0471,0.102
5.405237,-0.0759,-0.0171,-0.0328,0.084
5.425814,-0.0365,0.0867,-0.2649,0.281
5.447127,0.1173,0.1902,-0.3318,0.400
5.467578,0.2186,0.2434,-0.3331,0.467
5.491358,0.0105,0.2328,-0.0429,0.237
5.508890,-0.0626,0.1442,0.0356,0.161
5.529056,-0.0543,-0.0411,0.0476,0.083
5.549392,-0.0570,0.0080,0.0064,0.058
5.570355,-0.0118,0.0960,0.1290,0.161
5.607778,-0.0201,-0.1225,0.3352,0.357
5.620207,-0.1558,-0.2341,0.3078,0.417
5.636738,-0.2191,-0.2485,0.1992,0.387
5.654373,0.0669,-0.1985,-0.1078,0.236
5.690471,0.1680,-0.1210,-0.0042,0.207
5.703954,0.2304,-0.2424,0.1609,0.371
5.719979,0.0997,-0.3761,0.4359,0.584
5.736311,-0.0267,-0.3455,0.4367,0.557
5.754325,-0.0527,-0.2597,0.1117,0.288
5.795796,-0.0307,-0.0046,0.0549,0.063
5.797111,-0.0935,0.0358,-0.0855,0.132
5.818135,-0.0653,0.0974,-0.1097,0.161
5.837613,0.1251,0.0782,-0.1983,0.247
5.856446,0.2057,0.0543,-0.2826,0.354
5.897448,-0.2368,0.1891,0.0944,0.317
5.920758,-0.2101,0.0553,0.1257,0.251
5.921427,-0.2101,0.0553,0.1257,0.251
5.938104,-0.0407,0.0094,0.0520,0.067
5.959040,0.3032,-0.0065,-0.1902,0.358
5.995242,-0.0495,0.0191,-0.0249,0.059
6.018040,-0.1170,0.1049,0.1344,0.207
6.036468,0.2158,0.0741,-0.0217,0.229
6.052817,0.2323,0.0521,-0.0600,0.246
6.070262,0.0623,0.0280,-0.1127,0.132
6.087620,-0.0499,0.0528,-0.0896,0.115
6.109547,-0.0246,0.0680,0.0344,0.080
6.125292,-0.0241,0.0296,0.0136,0.041
6.142649,-0.0334,-0.0077,0.0044,0.035
6.163303,-0.0808,-0.0441,-0.0045,0.092
6.190868,-0.0655,-0.0116,-0.0352,0.075
6.208246,0.1406,-0.1425,-0.0908,0.220
6.224777,0.2628,-0.2357,-0.0861,0.363
6.244925,0.2319,-0.2254,-0.0302,0.325
6.265415,-0.0546,-0.0900,0.0342,0.111
6.295969,0.0774,-0.1144,0.0349,0.142
6.315347,0.0488,-0.0593,0.0120,0.078
6.327733,0.0131,-0.0407,0.0603,0.074
6.347926,-0.0872,-0.0015,0.2112,0.229
6.368903,-0.0584,0.0477,0.0505,0.091
6.410643,0.0256,0.1441,-0.0690,0.162
6.411832,0.0256,0.1441,-0.0690,0.162
6.439290,0.0447,0.1363,-0.0521,0.153
6.452089,0.0210,0.1140,-0.0565,0.129
6.470233,-0.0262,0.0895,-0.0473,0.105
6.509066,-0.0301,0.0418,-0.0377,0.064
6.535419,0.0376,0.0191,0.0255,0.049
6.536131,0.0376,0.0191,0.0255,0.049
6.552560,0.0260,-0.0214,0.0592,0.068
6.572671,-0.0022,-0.0641,0.0749,0.099
6.610572,0.0694,0.0480,-0.0802,0.116
6.634905,0.0932,-0.0247,0.0439,0.106
6.635680,0.0932,-0.0247,0.0439,0.106
6.654049,-0.1002,-0.0497,0.1781,0.210
6.690088,-0.0872,-0.0451,0.1090,0.147
6.718707,0.1749,-0.0798,-0.1479,0.243
6.719772,0.1749,-0.0798,-0.1479,0.243
6.738201,0.1190,-0.0181,-0.1682,0.207
6.757865,-0.0365,0.0386,-0.0857,0.101
6.789537,-0.0377,-0.0566,0.0519,0.086
6.810756,-0.0299,-0.0312,0.1577,0.164
6.819260,-0.0202,-0.0283,0.1520,0.156
6.841259,0.0994,-0.0752,-0.0019,0.125
6.860029,0.1205,-0.0604,-0.0636,0.149
6.886514,0.0246,0.0089,-0.0653,0.070
6.901093,0.0488,0.0020,-0.0212,0.053
6.921587,0.0228,0.0166,0.0050,0.029
6.943105,0.0135,0.0167,-0.0718,0.075
6.962781,0.0280,-0.0073,-0.1566,0.159
6.987174,-0.0245,0.0452,-0.1745,0.182
7.003900,-0.0479,0.1248,-0.1693,0.216
7.025369,0.2187,0.0133,-0.4262,0.479
7.046116,0.4330,-0.1086,-0.4730,0.650
7.066856,0.2050,-0.2628,-0.3098,0.455
7.110517,-0.5980,-0.0202,0.0047,0.598
7.111310,-0.6506,-0.0014,0.2011,0.681
7.127470,-0.5022,-0.0482,0.3241,0.600
7.147974,-0.0377,-0.1251,0.2172,0.253
7.169758,0.3291,-0.0405,0.1166,0.351
7.207979,-0.1875,0.1757,0.2721,0.374
7.215465,-0.2356,0.1782,0.3417,0.452
7.232231,0.1291,0.1495,0.3771,0.426
7.250771,0.3424,0.1767,0.1539,0.415
7.271469,0.2964,0.1841,0.0899,0.360
7.308169,-0.2594,0.2646,0.2373,0.440
7.318703,-0.3299,0.2446,0.2663,0.490
7.333157,-0.1027,0.1676,0.2678,0.332
7.353847,0.0820,0.0120,0.0435,0.094
7.374505,0.0555,-0.1031,0.0800,0.142
7.401838,-0.1157,-0.1909,0.1773,0.285
7.417285,-0.0769,-0.2161,0.1145,0.256
7.435478,0.0666,-0.1476,-0.0498,0.169
7.456929,0.1300,-0.0691,-0.1403,0.203
7.477217,0.0956,-0.0475,-0.1251,0.164
7.496800,-0.0576,-0.0386,-0.0921,0.115
7.516912,-0.0192,-0.0023,-0.0421,0.046
7.537678,0.0761,0.0367,0.0070,0.085
7.558572,-0.0010,0.0271,-0.0160,0.031
7.584023,-0.0153,0.0414,-0.0572,0.072
7.599097,0.0109,0.0712,-0.0254,0.076
7.619689,0.0608,0.0985,-0.0129,0.116
7.640346,0.0437,0.0569,0.0202,0.075
7.661492,-0.0403,-0.0104,0.0495,0.065
7.684451,-0.0356,-0.1036,0.0981,0.147
7.702411,0.0310,-0.1278,0.1012,0.166
7.722622,0.0922,-0.0497,0.0486,0.115
7.743091,0.0576,0.0337,-0.0454,0.081
7.763438,-0.0026,0.0299,-0.0550,0.063
7.799958,0.0115,0.0655,0.0285,0.072
7.813558,-0.0243,0.0470,0.0446,0.069
7.830183,-0.0341,0.0140,-0.0161,0.040
7.847075,0.1355,0.0790,-0.1619,0.225
7.865971,0.0951,0.1070,-0.0677,0.158
7.901627,-0.0094,-0.0149,0.0863,0.088
7.913541,-0.0236,-0.0213,0.1119,0.116
7.929923,-0.0094,-0.0070,0.1040,0.105
7.947265,-0.0431,0.0054,0.0189,0.047
7.968561,-0.0429,0.0272,-0.0233,0.056
8.001835,0.0626,-0.0156,0.0124,0.066
8.014251,0.1007,-0.0416,-0.0699,0.129
8.030385,0.0309,-0.0776,-0.1013,0.131
8.050179,-0.0098,-0.0628,-0.0843,0.106
8.070946,0.0166,-0.0658,-0.0654,0.094
8.100546,0.0335,-0.0505,-0.0205,0.064
8.115714,0.0454,-0.0526,-0.0007,0.070
8.132535,0.0214,-0.0465,0.0021,0.051
8.154749,-0.0074,-0.0326,-0.0356,0.049
8.175357,0.0549,0.0414,-0.0903,0.114
8.200852,0.0815,0.0668,-0.0228,0.108
8.214917,-0.0183,0.0421,0.0681,0.082
8.236255,-0.0485,0.0170,0.0840,0.099
8.256657,0.0499,-0.0159,0.0228,0.057
8.276875,0.1046,-0.0230,-0.0251,0.110
8.304302,-0.0224,0.0157,-0.0295,0.040
8.336031,-0.0484,-0.0316,0.0067,0.058
8.346061,-0.0459,-0.0447,0.0349,0.073
8.362028,-0.0219,-0.0627,0.0327,0.074
8.379930,0.0183,-0.0847,0.0694,0.111
8.404490,0.0553,0.0237,-0.0027,0.060
8.433128,0.0257,0.0934,-0.0191,0.099
8.445988,0.0470,0.0677,0.0119,0.083
8.462885,0.0638,0.0703,0.0618,0.113
8.503128,0.0665,-0.0276,-0.1365,0.154
8.504335,0.0665,-0.0276,-0.1365,0.154
8.533362,-0.0365,0.0051,0.0240,0.044
8.546736,-0.1275,0.0740,0.1246,0.193
8.565139,0.1191,0.0513,-0.0634,0.144
8.602437,0.0712,-0.0561,-0.0217,0.093
8.627245,-0.0336,-0.1100,0.0608,0.130
8.628223,-0.0336,-0.1100,0.0608,0.130
8.647281,-0.0716,-0.0716,0.0772,0.127
8.673611,-0.0238,-0.0100,0.0378,0.046
8.701017,-0.0413,-0.0238,-0.0010,0.048
8.718941,-0.0844,-0.0196,-0.0203,0.089
8.736836,0.0065,-0.0763,-0.1033,0.129
8.756987,0.1876,-0.0781,-0.1097,0.231
8.777187,0.1150,0.0051,-0.1004,0.153
8.813732,-0.0400,0.0825,-0.0405,0.100
8.827031,-0.0083,0.0096,-0.0036,0.013
8.843320,0.0133,-0.0566,-0.0136,0.060
8.860260,0.0276,-0.0759,0.0033,0.081
8.878268,0.0181,-0.0605,0.0314,0.070
8.915208,-0.0834,0.0105,0.0955,0.127
8.927232,-0.0282,0.0296,0.0822,0.092
8.943799,0.0771,0.0441,0.0665,0.111
8.960408,0.0672,0.0491,0.0227,0.086
8.980226,0.0432,0.0515,-0.0008,0.067
9.013906,0.0599,0.0704,0.0092,0.093
9.027281,0.0168,0.0943,0.0233,0.099
9.043148,-0.0095,0.1062,0.0255,0.110
9.062296,0.0477,0.0580,-0.0277,0.080
9.082173,-0.0029,0.0281,-0.0377,0.047
9.114190,-0.0249,-0.0411,-0.0710,0.086
9.130149,0.0513,-0.0537,-0.0151,0.076
9.143440,0.0439,-0.0227,-0.0140,0.051
9.163576,0.0057,-0.0295,0.0140,0.033
9.184190,-0.0133,-0.0524,0.0180,0.057
9.204604,0.0294,-0.0393,-0.0631,0.080
9.225030,0.0841,-0.0451,-0.0122,0.096
9.245411,-0.0002,-0.0223,0.0504,0.055
9.267015,0.0620,0.0011,0.0104,0.063
9.297094,0.1176,-0.0848,0.0413,0.151
9.309861,0.0272,-0.0959,0.1044,0.144
9.328129,-0.0586,-0.0262,0.1565,0.169
9.350102,-0.0678,0.1393,0.1857,0.242
9.369730,0.0682,0.1620,0.0370,0.180
9.396156,0.0514,0.2146,-0.0504,0.226
9.409980,0.0761,0.1849,-0.1572,0.254
9.430363,0.0677,0.1147,-0.2499,0.283
9.451149,-0.0457,0.0734,-0.1136,0.143
9.472819,-0.1542,-0.0007,0.0266,0.157
9.495764,-0.1412,-0.0324,-0.0396,0.150
9.512211,0.0504,-0.0406,-0.1801,0.191
9.532339,0.1889,-0.1253,-0.2750,0.356
9.553512,0.0675,-0.1611,-0.1161,0.210
9.574485,-0.0288,-0.0985,0.0094,0.103
9.614498,0.0608,-0.0880,0.1374,0.174
9.615170,0.0608,-0.0880,0.1374,0.174
9.635273,0.0593,-0.1166,0.2363,0.270
9.655716,0.0290,-0.1518,0.2781,0.318
9.676216,-0.0374,-0.0137,0.1501,0.155
9.711131,0.0194,0.0668,0.0529,0.087
9.725105,-0.0025,0.1008,0.0221,0.103
9.741814,-0.0437,0.1600,-0.0219,0.167
9.758275,-0.0199,0.1420,-0.0534,0.153
9.778021,0.0675,0.0521,-0.0486,0.098
9.812086,0.0324,0.0320,-0.0722,0.085
9.825429,0.0008,0.0316,-0.0570,0.065
9.841297,-0.0310,0.0518,-0.0136,0.062
9.860275,-0.0125,0.0262,0.0032,0.029
9.881186,0.0464,-0.0116,-0.0206,0.052
9.909863,0.0640,-0.1853,-0.0597,0.205
9.925279,0.0396,-0.1820,-0.0377,0.190
9.941467,-0.0040,-0.1492,-0.0051,0.149
9.961895,0.0005,-0.1505,0.0497,0.159
9.982048,0.0547,-0.1358,0.0197,0.148
10.008446,0.1182,-0.0565,-0.1619,0.208
10.023870,0.0895,-0.0564,-0.1070,0.150
10.042984,-0.0370,-0.0974,0.0886,0.137
10.064068,-0.0653,-0.0536,0.1526,0.174
10.084228,0.0157,0.0392,-0.0224,0.048
10.111693,0.1128,-0.0622,-0.6767,0.689
10.130685,0.1895,-0.0110,-0.0879,0.209
10.149010,-0.1405,0.1615,0.4444,0.493
10.169233,-0.1325,0.0111,0.3111,0.338
10.189448,-0.0346,-0.0749,0.0678,0.107
10.210357,0.0195,0.0069,0.0308,0.037
10.230268,0.0165,0.1407,0.0554,0.152
10.251365,-0.0076,0.1582,0.0631,0.171
10.271222,0.0759,0.0916,0.0343,0.124
10.310250,0.0336,0.1328,0.0360,0.142
10.324185,-0.0054,0.1099,0.0036,0.110
10.340073,-0.0033,0.0625,0.0219,0.066
10.356211,0.0249,-0.0079,0.0542,0.060
10.374184,0.0074,-0.0634,0.0581,0.086
10.409838,-0.0008,-0.1037,-0.0434,0.112
10.429335,-0.0088,-0.0920,-0.0961,0.133
10.438738,0.0100,-0.0764,-0.1009,0.127
10.456066,0.0070,-0.0638,-0.0708,0.096
10.476739,-0.0005,-0.0481,-0.0569,0.074
10.509930,0.0375,-0.0414,-0.0572,0.080
10.523317,0.0274,0.0004,-0.0449,0.053
10.538970,0.0367,0.0271,-0.0192,0.050
10.557875,0.0386,0.0425,0.0195,0.061
10.578722,0.0073,0.0367,0.0410,0.056
10.609966,0.0553,0.0012,-0.0391,0.068
10.623365,0.0431,0.0445,-0.0717,0.095
10.639454,-0.0072,0.0845,-0.1411,0.165
10.660332,-0.0260,0.0631,-0.2010,0.212
10.680105,0.0460,-0.0058,0.0134,0.048
10.713025,0.0938,0.0225,0.1045,0.142
10.732189,0.0969,0.0130,0.0012,0.098
10.740335,0.0614,-0.0237,-0.0282,0.072
10.760722,-0.0288,-0.0511,-0.0079,0.059
10.781482,-0.0851,0.0284,0.1443,0.170
10.808751,-0.1347,0.0962,0.1422,0.218
10.824474,-0.0339,0.0603,0.0502,0.085
10.841591,0.0759,0.0281,-0.0288,0.086
10.863871,0.0827,0.0532,-0.0505,0.111
10.885065,0.0229,0.0694,0.0040,0.073
10.910859,0.0042,0.0330,-0.0016,0.033
10.924469,0.0570,0.0004,-0.0118,0.058
10.944563,0.0906,-0.0099,-0.0070,0.091
10.965902,0.0380,-0.0059,0.0116,0.040
10.986760,-0.0288,-0.0114,-0.0013,0.031
11.025959,-0.0002,-0.0439,0.0167,0.047
11.038895,0.0452,-0.0501,-0.0088,0.068
11.054597,0.0810,-0.0651,-0.0386,0.111
11.070954,0.0141,-0.0734,-0.0535,0.092
11.088719,-0.0145,-0.0705,-0.0330,0.079
11.125264,0.0075,0.0316,0.0245,0.041
11.141980,0.0578,0.0415,0.0155,0.073
11.153399,0.0435,0.0239,0.0130,0.051
11.170915,-0.0017,-0.0067,0.0284,0.029
