time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
23.952271,2.1226,-0.8239,-0.7259,2.390
23.964716,1.7063,-1.4567,-1.0477,2.476
23.982983,0.8763,-1.5337,-1.0650,2.063
24.003282,0.3045,-0.6587,-0.8242,1.098
24.023932,0.2597,0.4126,-1.0458,1.154
24.050770,0.3710,0.9042,-1.3870,1.697
24.064938,0.1918,0.3935,-1.3011,1.373
24.085357,0.2252,-0.4480,-1.0284,1.144
24.106999,0.1351,-0.9424,-1.0589,1.424
24.127529,-0.3154,-0.8028,-0.6203,1.062
24.151017,-1.0279,0.6595,-0.3347,1.266
24.168491,-1.3423,0.9380,-0.3251,1.670
24.188623,-1.6878,0.6328,-0.6053,1.901
24.209290,-1.9075,-0.0505,-0.5122,1.976
24.230111,-1.9585,-0.7605,-0.5715,2.177
24.274950,-1.9280,-0.4062,-0.1159,1.974
24.276202,-1.9280,-0.4062,-0.1159,1.974
24.303278,-1.6550,0.2896,-0.1965,1.692
24.313785,-1.3939,0.4187,-0.1614,1.464
24.331896,-0.7877,0.3129,-0.1382,0.859
24.368889,-0.7370,-0.3342,-0.3196,0.870
24.389750,-0.4704,-0.7772,-0.3520,0.974
24.396814,-0.4704,-0.7772,-0.3520,0.974
24.413690,-0.1433,-0.7995,0.2617,0.853
24.435016,-0.2160,-0.6411,0.5001,0.841
24.473918,-0.7089,-0.2518,0.7360,1.052
24.486655,-0.7260,-0.3199,0.6375,1.018
24.496040,-0.6934,-0.4334,0.5926,1.010
24.515932,-0.6971,-0.5014,0.5461,1.018
24.536677,-0.4088,-0.2290,0.6164,0.774
24.567108,0.0395,0.1728,-0.1111,0.209
24.579593,0.0263,0.0419,-0.1938,0.200
24.598610,-0.0428,-0.1532,0.1678,0.231
24.618876,-0.1388,-0.3717,0.7950,0.888
24.639710,-0.1592,-0.1719,1.0785,1.104
24.667732,-0.1132,0.0944,1.0876,1.098
24.680332,0.0481,0.1856,0.8713,0.892
24.700952,0.9052,0.2902,0.3726,1.021
24.721779,1.7327,0.3778,-0.4094,1.820
24.754941,0.6786,0.1100,-1.7606,1.890
24.772528,-0.7176,0.1404,-1.7810,1.925
24.782695,-1.1099,0.0968,-1.4537,1.831
24.804722,-1.2371,-0.2164,-0.7578,1.467
24.824507,0.2852,-0.5229,-0.7409,0.951
24.850311,0.9699,-0.2071,-1.2931,1.630
24.864775,0.8374,0.1344,-1.4848,1.710
24.885508,0.0620,0.3463,-1.2552,1.304
24.906876,-0.8556,0.1963,-1.0802,1.392
24.927263,-0.9953,0.1622,-0.5825,1.165
24.970187,0.2863,0.4474,0.0453,0.533
24.977994,0.8582,0.0976,-0.3844,0.945
24.994369,1.0018,0.0804,-0.4650,1.107
25.011396,1.0887,0.1656,-0.4181,1.178
25.032503,0.9973,-0.0715,-0.2310,1.026
25.070355,0.0491,-0.1053,-0.4369,0.452
25.077381,0.0738,0.5905,-0.2789,0.657
25.094449,-0.1232,0.7711,-0.0472,0.782
25.114127,-0.2682,0.6793,-0.0125,0.730
25.135308,-0.0605,0.6691,-0.2931,0.733
25.166026,-0.6924,0.6069,0.0515,0.922
25.177428,-0.7325,0.4822,0.0674,0.880
25.195939,-0.6078,0.4132,0.0072,0.735
25.216755,-0.1857,0.4901,-0.3562,0.634
25.237393,-0.3134,0.4431,-0.7806,0.951
25.270927,0.2056,-0.1068,-0.6019,0.645
25.283767,1.1003,-0.4055,-0.7603,1.398
25.298871,0.7844,-0.3299,-0.7604,1.141
25.319292,0.9450,-0.5912,-0.3276,1.162
25.339684,1.0800,-0.6652,-0.1941,1.283
25.363894,-0.6143,0.8843,-0.4146,1.154
25.380647,-0.7119,1.0965,-0.2331,1.328
25.401419,-0.3925,0.8329,-0.1225,0.929
25.421124,-0.1463,-0.0768,0.1756,0.241
25.442069,-0.2423,-0.5613,0.1000,0.619
25.462759,-0.2052,-0.4324,-0.5026,0.694
25.486280,0.1227,-0.3344,-0.8229,0.897
25.502935,0.2186,-0.3720,-0.5408,0.692
25.523630,0.0867,-0.1087,-0.2695,0.303
25.566480,0.2072,0.3357,-0.2359,0.460
25.567133,0.2072,0.3357,-0.2359,0.460
25.585202,0.1632,0.1578,-0.1665,0.282
25.605619,-0.0573,0.1083,-0.1459,0.190
25.626196,0.0341,0.0097,-0.3583,0.360
25.662742,-0.0032,-0.1517,0.0792,0.171
25.676184,0.0033,-0.0645,0.1337,0.148
25.692952,-0.0246,0.0829,0.1633,0.185
25.709375,-0.2099,0.4222,0.1672,0.500
