time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.614911,0.2967,-0.2727,0.6482,0.763
5.622856,0.4311,-0.3435,0.4263,0.697
5.630899,0.5045,-0.3698,0.2380,0.669
5.638747,0.4269,-0.3808,0.1213,0.585
5.646963,0.2401,-0.3554,0.0424,0.431
5.654873,0.0376,-0.3275,0.0085,0.330
5.662838,-0.0537,-0.2915,0.1105,0.316
5.671060,-0.0670,-0.2553,0.2374,0.355
5.679169,-0.0863,-0.1940,0.3186,0.383
5.687086,-0.0561,-0.1573,0.3881,0.422
5.695091,-0.0048,-0.1047,0.4194,0.432
5.706119,0.0131,-0.0658,0.4032,0.409
5.711627,0.0202,-0.0499,0.3634,0.367
5.723102,0.0377,-0.0677,0.3071,0.317
5.727539,-0.0229,-0.0381,0.2155,0.220
5.736504,-0.0835,-0.0068,0.0980,0.129
5.743702,-0.1553,0.0494,-0.0049,0.163
5.753348,-0.1350,0.1131,-0.0551,0.185
5.759620,-0.0997,0.1344,-0.1222,0.207
5.770889,-0.0633,0.1426,-0.1990,0.253
5.775752,-0.0412,0.1279,-0.2737,0.305
5.783997,-0.0424,0.0777,-0.3915,0.401
5.791838,-0.0974,-0.0006,-0.4449,0.455
5.799964,-0.0971,-0.0536,-0.4602,0.473
5.807996,-0.1485,-0.0829,-0.4185,0.452
5.816303,-0.1901,-0.1362,-0.3962,0.460
5.831166,-0.2568,-0.1670,-0.2572,0.400
5.831923,-0.2716,-0.1542,-0.1497,0.346
5.841276,-0.2277,-0.1290,-0.0642,0.269
5.847813,-0.1289,-0.1341,0.0570,0.195
5.855663,0.0248,-0.1539,0.1540,0.219
5.863937,0.1526,-0.2230,0.2463,0.366
5.879028,0.2618,-0.2712,0.3124,0.490
5.880782,0.2302,-0.2933,0.3933,0.542
5.888129,0.0587,-0.2610,0.5271,0.591
5.896232,-0.2683,-0.2568,0.6374,0.738
5.905434,-0.4653,-0.2578,0.7308,0.904
5.912370,-0.5546,-0.2357,0.7668,0.975
5.921385,-0.4654,-0.2176,0.7844,0.938
5.928027,-0.2738,-0.1765,0.7137,0.785
5.936149,-0.0721,-0.1375,0.6098,0.629
5.944310,0.0498,-0.0882,0.4175,0.430
5.952798,0.0861,-0.0721,0.2805,0.302
5.960270,-0.0026,-0.0449,0.1627,0.169
5.969024,-0.1252,-0.0064,0.1164,0.171
5.976304,-0.2514,-0.0603,0.1274,0.288
5.985814,-0.2836,-0.0610,0.1169,0.313
5.992603,-0.2437,-0.1162,0.1710,0.320
6.000323,-0.1570,-0.1519,0.2203,0.310
6.008368,-0.0659,-0.1439,0.2146,0.267
6.016178,-0.0029,-0.1020,0.2209,0.243
6.024789,0.0586,-0.0432,0.2080,0.220
6.032336,0.0604,-0.0156,0.1664,0.178
6.040525,0.0899,-0.0167,0.1871,0.208
6.048444,0.0878,-0.0280,0.2197,0.238
6.056724,0.0758,-0.0542,0.2762,0.292
6.064396,0.0153,-0.0625,0.3377,0.344
6.072699,-0.0068,-0.1079,0.2988,0.318
6.080598,0.0241,-0.1647,0.2219,0.277
6.088758,0.0677,-0.2007,0.1930,0.287
6.096759,0.0999,-0.1992,0.1881,0.292
6.105326,0.1339,-0.1716,0.1210,0.249
6.113155,0.1435,-0.1222,0.1042,0.215
6.121566,0.1768,-0.1063,0.1257,0.242
6.128524,0.1289,-0.0980,0.0754,0.179
6.136455,0.1581,-0.0835,-0.0226,0.180
6.144371,0.1039,-0.0910,-0.0846,0.162
6.152716,0.0743,-0.0839,-0.1371,0.177
6.160432,-0.0131,-0.0788,-0.1346,0.157
6.168567,-0.0803,-0.0867,-0.1155,0.165
6.176521,-0.1440,-0.0577,-0.0486,0.163
6.185346,-0.1559,-0.0271,0.0324,0.162
6.192828,-0.1703,-0.0317,0.1684,0.242
6.201926,-0.2252,-0.0269,0.1583,0.277
6.208811,-0.2166,-0.0278,0.1507,0.265
6.216910,-0.1965,0.0424,0.1408,0.245
6.225492,-0.0619,0.0401,0.1310,0.150
6.233333,0.0017,-0.0198,0.0972,0.099
6.241265,0.0515,-0.0636,0.0946,0.125
6.248992,0.0551,-0.0451,0.0897,0.115
6.257537,0.0473,-0.0359,0.1135,0.128
6.265420,0.0613,-0.0380,0.1277,0.147
6.273566,0.0874,-0.0231,0.1371,0.164
6.281264,0.1154,-0.0624,0.1584,0.206
6.289608,0.1300,-0.0825,0.1822,0.239
6.297890,0.1338,-0.0810,0.1797,0.238
6.306707,0.1041,-0.0727,0.1748,0.216
6.314196,0.0555,-0.0791,0.2298,0.249
6.329269,0.0305,-0.1215,0.3184,0.342
6.329860,0.0157,-0.1447,0.4382,0.462
6.337273,-0.0149,-0.1660,0.4838,0.512
6.346010,-0.0607,-0.1446,0.5272,0.550
6.354251,-0.0569,-0.0748,0.5613,0.569
6.361877,0.0238,-0.0619,0.5455,0.549
6.369978,0.0713,-0.1160,0.4558,0.476
6.378048,0.1447,-0.1164,0.3663,0.411
6.385643,0.1706,-0.1175,0.2865,0.354
6.394633,0.1810,-0.0691,0.1542,0.248
6.407716,0.1599,-0.1099,0.1176,0.227
6.412885,0.1732,-0.1226,0.0070,0.212
6.425475,0.1314,-0.1615,-0.0487,0.214
6.425980,0.1088,-0.2087,-0.1260,0.267
6.436461,0.0949,-0.2041,-0.1534,0.272
6.442655,0.0895,-0.1853,-0.1738,0.269
6.450665,0.1072,-0.1408,-0.1586,0.238
6.458926,0.0956,-0.0782,-0.1580,0.200
6.467151,0.0866,-0.0483,-0.1455,0.176
6.474888,0.1025,-0.0338,-0.0471,0.118
6.482868,0.0927,-0.0398,0.0151,0.102
6.491098,0.0621,-0.0528,0.1252,0.149
6.499643,0.0202,-0.0395,0.1659,0.172
6.507563,-0.0235,0.0043,0.1778,0.179
6.515588,-0.0165,0.0041,0.1756,0.176
6.528883,-0.0301,0.0195,0.1448,0.149
6.530587,-0.0398,0.0049,0.0734,0.084
6.538175,-0.0438,0.0038,-0.0218,0.049
6.546584,0.0059,0.0238,-0.0882,0.092
6.554822,0.0418,-0.0250,-0.0710,0.086
6.563454,0.0891,-0.0512,0.0227,0.105
6.570893,0.0934,-0.0802,0.0802,0.147
6.579058,0.1393,-0.0698,0.1472,0.214
6.586979,0.1748,-0.0725,0.2212,0.291
6.595316,0.1555,-0.0608,0.2209,0.277
6.607352,0.0681,-0.0140,0.1226,0.141
6.611262,0.0539,-0.0202,0.1176,0.131
6.626408,0.0561,-0.0456,0.0982,0.122
6.627181,0.0002,-0.0809,0.1051,0.133
6.636675,-0.0043,-0.0826,0.1574,0.178
6.643513,0.0106,-0.0980,0.2455,0.265
6.651399,0.0301,-0.0797,0.3025,0.314
6.659479,0.0063,-0.0977,0.2925,0.308
6.667403,0.0374,-0.0993,0.2419,0.264
6.675200,0.0810,-0.0850,0.1723,0.208
6.683339,0.0799,-0.1046,0.1170,0.176
6.691871,0.0492,-0.0795,0.0690,0.116
6.700637,-0.0045,-0.0571,0.0235,0.062
6.708075,-0.0820,-0.0080,0.0257,0.086
6.716186,-0.0419,-0.0100,0.1379,0.145
6.732327,-0.0206,-0.0652,0.2403,0.250
6.732913,-0.0544,-0.0550,0.3403,0.349
6.739470,-0.1082,0.0287,0.3231,0.342
6.747392,-0.0970,0.0692,0.2489,0.276
6.755194,-0.0604,0.0743,0.1342,0.165
6.763733,-0.0106,0.0302,0.0197,0.038
6.771192,0.0348,0.0123,-0.0445,0.058
6.780095,0.0559,-0.0050,-0.0011,0.056
6.787923,0.0290,0.0107,0.1211,0.125
6.796234,0.0406,0.0417,0.2864,0.292
6.807091,0.0410,0.0873,0.3750,0.387
6.811724,0.0580,0.0913,0.3752,0.391
6.833361,0.0999,0.0693,0.2872,0.312
6.834209,0.1127,0.0767,0.1586,0.209
6.842208,0.1140,0.0660,0.1140,0.174
6.843403,0.0443,0.0434,0.0072,0.062
6.852539,-0.0112,0.0237,-0.0423,0.050
6.860191,-0.0149,-0.0303,-0.0035,0.034
6.870379,0.0019,-0.0637,0.1165,0.133
6.876293,0.0282,-0.0959,0.1670,0.195
6.887068,0.0794,-0.0966,0.1576,0.201
6.896948,0.1107,-0.1065,0.1123,0.190
6.900326,0.1164,-0.0566,0.1076,0.168
6.908088,0.0805,-0.0358,0.0550,0.104
6.915753,0.0450,-0.0100,-0.0335,0.057
6.924264,-0.0261,-0.0029,-0.0574,0.063
6.931991,-0.0609,-0.0544,0.0525,0.097
6.940362,-0.1433,-0.0932,0.2316,0.288
6.947602,-0.2633,-0.0484,0.3630,0.451
6.955847,-0.3348,-0.0450,0.4848,0.591
6.963614,-0.3462,0.0015,0.5185,0.623
6.971880,-0.2643,0.0101,0.4543,0.526
6.979755,-0.1292,0.0158,0.3883,0.410
6.987710,-0.0105,0.0078,0.3273,0.328
6.996126,0.0490,-0.0184,0.2618,0.267
7.005476,0.0397,0.0041,0.1726,0.177
7.012511,0.0359,-0.0051,0.0812,0.089
7.023481,-0.0054,-0.0001,0.0065,0.008
7.028418,0.0039,0.0070,-0.0729,0.073
7.036353,-0.0271,-0.0001,-0.0829,0.087
7.044364,-0.0585,-0.0117,-0.1528,0.164
7.052512,-0.0781,-0.0014,-0.1269,0.149
7.060258,-0.0610,0.0093,-0.1945,0.204
7.068660,-0.0565,0.0450,-0.2501,0.260
7.076556,-0.0394,0.0625,-0.2537,0.264
7.085027,-0.0508,0.0325,-0.2409,0.248
7.092302,-0.0772,0.0174,-0.1568,0.176
7.102214,-0.0667,-0.0253,-0.0873,0.113
7.108611,-0.0997,-0.0007,-0.0324,0.105
7.116446,-0.1143,0.0333,-0.0061,0.119
7.125413,-0.1108,0.0602,0.0273,0.129
7.132991,-0.1390,0.0519,0.1467,0.209
7.141468,-0.1183,0.0205,0.2086,0.241
7.148467,-0.1028,-0.0270,0.2057,0.232
