time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.715088,-0.4918,-0.5540,0.0451,0.74
5.721235,-0.1155,-0.3519,0.2093,0.43
5.731555,0.1826,-0.1492,0.0582,0.24
5.747360,0.2561,-0.2184,-0.1086,0.35
5.759374,0.2258,-0.2880,-0.3213,0.49
5.768373,0.2608,-0.2289,-0.5209,0.63
5.771895,0.2230,-0.1837,-0.6353,0.70
5.782242,-0.0052,-0.2224,-0.8312,0.86
5.796527,-0.1969,-0.2027,-0.8658,0.91
5.802119,-0.3326,-0.1229,-0.7018,0.79
5.814552,-0.3656,-0.0585,-0.3176,0.49
5.822797,-0.4763,-0.0771,0.0761,0.49
5.832574,-0.7456,-0.0470,0.0486,0.75
5.848036,-0.8373,0.1625,-0.1422,0.86
5.854373,-0.9411,0.2050,-0.1617,0.98
5.864075,-0.9024,0.1297,-0.3700,0.98
5.873051,-0.5253,0.1142,-0.4985,0.73
5.882390,-0.2551,0.1091,-0.4267,0.51
5.896639,-0.2581,0.0723,-0.2121,0.34
5.903244,-0.2943,-0.0282,0.0857,0.31
5.914830,-0.3486,-0.1067,0.4428,0.57
