time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
14.942878,-0.1032,-0.0186,-0.0190,0.107
14.959695,-0.0625,-0.0071,0.0145,0.065
14.972124,0.0328,0.0387,0.0601,0.079
14.993198,0.0165,0.0973,0.1151,0.152
15.013539,-0.0181,0.0236,0.1029,0.107
15.043879,0.0378,-0.0160,0.0571,0.070
15.062411,0.0307,0.0214,0.0331,0.050
15.075506,0.0478,0.0219,0.0617,0.081
15.096206,0.0660,-0.0185,0.0567,0.089
15.116872,0.0132,-0.0330,0.0636,0.073
15.160155,0.0546,-0.0007,0.0994,0.113
15.161355,0.0546,-0.0007,0.0994,0.113
15.179484,0.0549,-0.0100,0.1017,0.116
15.198478,0.0244,-0.0291,0.0992,0.106
15.218922,-0.0054,-0.0418,0.0823,0.092
15.258690,0.0214,0.0575,0.0513,0.080
15.282912,0.0192,0.0391,0.0751,0.087
15.283971,0.0192,0.0391,0.0751,0.087
15.301723,0.0272,0.0462,0.0631,0.083
15.321689,0.0067,0.0439,0.0821,0.093
15.358634,0.0102,0.0086,0.0771,0.078
15.385317,0.0209,-0.0006,0.0626,0.066
15.386413,0.0209,-0.0006,0.0626,0.066
15.404708,0.0125,-0.0245,0.0912,0.095
15.441322,0.0187,-0.0154,0.0958,0.099
15.462165,0.0067,-0.0012,0.1294,0.130
15.470737,0.0012,0.0062,0.1414,0.142
15.487581,0.0126,0.0190,0.1154,0.118
15.507941,0.0233,0.0587,0.0774,0.100
15.541815,0.0293,0.0355,0.0059,0.046
15.567137,0.0316,0.0088,0.0179,0.037
15.582816,-0.0043,-0.0028,0.0945,0.095
15.600043,-0.0072,-0.0118,0.1329,0.134
15.614643,0.0355,-0.0578,0.1379,0.154
15.633481,0.0595,-0.0522,-0.0080,0.080
15.658120,-0.0144,0.0533,0.0566,0.079
15.683729,0.0226,-0.0237,0.1931,0.196
15.698795,0.1636,-0.0111,0.0111,0.164
15.714966,0.1418,-0.0401,0.0180,0.149
15.735161,-0.0623,-0.0458,-0.0232,0.081
15.758641,-0.0330,0.0008,0.0939,0.100
15.783863,0.0218,0.0881,0.1178,0.149
15.799336,0.0273,0.1040,0.0769,0.132
15.814762,0.0186,0.0708,0.0624,0.096
15.858196,0.0188,-0.0123,0.0713,0.075
15.859419,0.0272,-0.0214,0.0855,0.092
15.877988,0.0627,0.0033,0.0923,0.112
15.896568,0.0410,-0.0010,0.0585,0.071
15.917548,-0.0015,-0.0077,0.0820,0.082
15.954877,-0.0227,-0.0097,0.1128,0.115
15.975904,0.0348,-0.0039,0.1055,0.111
15.982548,0.0348,-0.0039,0.1055,0.111
15.998866,0.0393,-0.0172,0.0911,0.101
16.019717,0.0321,-0.0240,0.0767,0.087
16.057942,0.0256,0.0264,0.0862,0.094
16.081916,0.0229,0.0125,0.0886,0.092
16.082887,0.0229,0.0125,0.0886,0.092
16.101657,0.0295,0.0078,0.0886,0.094
16.122180,0.0193,0.0224,0.1007,0.105
16.156375,0.0234,0.0327,0.1058,0.113
16.179276,0.0168,0.0277,0.0821,0.088
16.197751,0.0128,-0.0016,0.0727,0.074
16.213289,0.0097,-0.0090,0.0609,0.062
16.231334,0.0249,-0.0117,0.0731,0.078
16.247420,0.0279,-0.0067,0.0852,0.090
16.273080,0.0236,-0.0064,0.0974,0.100
16.299809,0.0300,-0.0089,0.0907,0.096
16.313654,0.0242,-0.0138,0.0884,0.093
16.329753,0.0270,0.0002,0.0743,0.079
16.371804,0.0201,0.0161,0.0821,0.086
16.373435,0.0310,0.0205,0.0607,0.071
16.394860,0.0246,0.0703,0.0538,0.092
16.413940,0.0073,0.0773,0.0706,0.105
16.452538,0.0485,-0.0564,0.0520,0.091
16.453456,0.0568,-0.0659,-0.0030,0.087
16.473050,-0.0063,0.0322,0.0523,0.062
16.493645,0.0095,0.0190,0.2224,0.223
16.513715,0.0704,-0.0205,0.1605,0.176
16.559177,-0.0321,-0.0864,-0.0338,0.098
16.560026,-0.0321,-0.0864,-0.0338,0.098
16.574692,-0.0808,-0.0470,0.0068,0.094
16.594763,0.0179,0.0264,0.0763,0.083
16.615054,0.0417,0.0987,0.1289,0.168
16.649369,-0.0202,0.0081,0.1384,0.140
16.661746,0.0220,-0.0066,0.0859,0.089
16.678516,0.0382,0.0027,0.0692,0.079
16.696495,0.0495,0.0304,0.0287,0.065
16.717210,0.0528,0.0219,0.0167,0.060
16.749453,0.0005,-0.0151,0.0428,0.045
16.761640,-0.0097,0.0022,0.1024,0.103
16.778662,-0.0094,0.0096,0.0927,0.094
16.799468,0.0395,0.0150,0.0806,0.091
16.819893,0.0292,-0.0178,0.0827,0.090
16.855100,0.0152,-0.0417,0.0800,0.091
16.861517,0.0188,-0.0083,0.0774,0.080
16.881374,0.0126,0.0281,0.1156,0.120
16.901903,0.0057,-0.0001,0.1155,0.116
16.923833,0.0150,-0.0098,0.0844,0.086
16.950268,0.0148,0.0420,0.0725,0.085
16.963435,0.0172,0.0513,0.0750,0.092
16.983993,0.0341,0.0439,0.0750,0.093
17.004827,0.0369,0.0246,0.0581,0.073
17.026174,0.0161,0.0124,0.0748,0.078
17.045671,0.0169,0.0005,0.0891,0.091
17.072058,0.0195,0.0029,0.0963,0.098
17.087327,0.0291,-0.0064,0.0771,0.083
17.108017,0.0147,-0.0034,0.0842,0.086
17.128410,0.0079,-0.0201,0.1009,0.103
17.176371,0.0148,0.0122,0.1059,0.108
17.177502,0.0148,0.0122,0.1059,0.108
17.199954,0.0073,-0.0162,0.1277,0.129
17.210882,0.0392,-0.0256,0.0632,0.079
17.232462,0.0162,0.0288,-0.0228,0.040
17.266310,0.0068,0.0414,0.1712,0.176
17.281485,0.0548,-0.0027,0.1570,0.166
17.293699,0.1286,0.0000,0.0564,0.140
17.314106,0.0985,-0.0387,0.0369,0.112
17.334114,-0.0872,-0.0327,-0.0353,0.100
17.369327,0.0203,0.0482,0.1055,0.118
17.395903,0.0121,0.0666,0.1267,0.144
17.410902,0.0016,0.0079,0.1288,0.129
17.427022,0.0193,-0.0351,0.0976,0.105
17.443171,0.0341,-0.0305,0.0927,0.103
17.466753,0.0563,0.0099,0.0496,0.076
17.485087,0.0428,0.0335,0.0255,0.060
17.499217,0.0156,-0.0242,0.0182,0.034
17.519591,0.0109,-0.0238,0.1184,0.121
17.551034,-0.0045,0.0223,0.1398,0.142
17.576901,0.0358,0.0231,0.1182,0.126
17.593496,0.0302,0.0048,0.0967,0.101
17.609405,0.0173,-0.0168,0.0728,0.077
17.627118,0.0141,0.0092,0.0394,0.043
17.643446,0.0211,0.0166,0.0490,0.056
17.668110,0.0132,-0.0157,0.1065,0.108
17.689489,0.0173,-0.0225,0.0778,0.083
17.704120,0.0170,-0.0105,0.0802,0.083
17.724813,0.0213,0.0231,0.0947,0.100
17.769876,0.0113,0.0207,0.0636,0.068
17.771097,0.0113,0.0207,0.0636,0.068
17.794667,0.0090,0.0157,0.0803,0.082
17.809594,0.0253,0.0155,0.0948,0.099
17.827239,0.0318,0.0131,0.0877,0.094
17.865757,0.0101,0.0060,0.0614,0.062
17.882287,0.0007,0.0017,0.0805,0.080
17.891801,0.0076,-0.0074,0.0781,0.079
17.908992,0.0235,0.0027,0.0925,0.095
17.929599,0.0178,0.0150,0.1070,0.109
17.968723,0.0060,0.0024,0.0833,0.084
17.995428,-0.0082,0.0217,0.0956,0.098
17.997813,-0.0082,0.0217,0.0956,0.098
18.011875,0.0046,-0.0019,0.0957,0.096
18.032538,0.0542,-0.0324,0.0003,0.063
18.063439,-0.0088,0.0705,0.0722,0.101
18.078739,0.0138,0.0290,0.2208,0.223
18.093297,0.0385,-0.0036,0.2065,0.210
18.113690,0.1530,-0.0078,0.0269,0.156
18.134291,0.0085,-0.0421,0.0001,0.043
18.165566,-0.0114,-0.0076,0.0644,0.066
18.180026,0.0081,0.0315,0.1026,0.108
18.195590,0.0061,0.0818,0.1335,0.157
18.216264,0.0065,0.0232,0.1118,0.114
18.237856,0.0188,-0.0243,0.0878,0.093
18.268148,0.0456,0.0071,0.0829,0.095
18.284899,0.0482,0.0287,0.0637,0.085
18.297791,0.0556,0.0094,0.0565,0.080
18.318034,0.0228,-0.0194,0.0396,0.050
18.338440,-0.0026,-0.0093,0.1185,0.119
18.367571,0.0255,0.0225,0.1018,0.107
18.392522,0.0272,0.0018,0.1162,0.119
18.408568,0.0045,-0.0168,0.1019,0.103
18.424060,0.0292,-0.0145,0.0686,0.076
18.442178,0.0429,-0.0074,0.0447,0.062
18.467109,0.0042,0.0097,0.0783,0.079
18.490979,-0.0516,0.0034,0.1142,0.125
18.507727,-0.0037,-0.0129,0.0690,0.070
18.525266,0.0700,0.0253,0.0286,0.080
18.567438,0.0446,0.0160,0.0767,0.090
18.568922,0.0446,0.0160,0.0767,0.090
18.589120,0.0093,0.0133,0.0694,0.071
18.606571,0.0028,0.0104,0.0622,0.063
18.625313,0.0151,0.0128,0.0574,0.061
18.657351,0.0035,-0.0033,0.0980,0.098
18.672674,0.0131,-0.0177,0.0980,0.100
18.689416,0.0130,-0.0105,0.0932,0.095
18.706941,0.0177,-0.0058,0.0813,0.083
18.727110,0.0148,-0.0105,0.0885,0.090
18.764408,0.0300,0.0039,0.0671,0.074
18.772259,0.0268,0.0182,0.0696,0.077
18.789069,0.0219,0.0134,0.0673,0.072
18.808868,0.0171,0.0060,0.0529,0.056
18.830454,0.0104,0.0344,0.1008,0.107
18.864746,0.0045,0.0085,0.1296,0.130
18.872093,0.0601,-0.0462,0.0460,0.089
18.891322,0.0102,0.0054,-0.0043,0.012
18.911496,-0.0123,0.0656,0.0985,0.119
18.932957,0.0426,-0.0166,0.2038,0.209
18.958336,0.1625,-0.0351,0.0169,0.167
18.973178,0.0829,-0.0357,0.0018,0.090
18.993756,-0.0661,-0.0154,-0.0373,0.077
19.016161,-0.0635,-0.0155,0.1441,0.158
19.037034,0.0093,0.0461,0.1942,0.200
19.081812,0.0029,0.0066,0.0982,0.098
19.088274,-0.0205,-0.0250,0.0909,0.097
19.104537,-0.0133,-0.0114,0.0814,0.083
19.121614,0.0550,0.0388,0.0624,0.092
19.139262,0.0993,0.0365,0.0602,0.122
19.175451,-0.0153,-0.0162,0.0745,0.078
19.187754,-0.0294,-0.0184,0.1176,0.123
19.204599,0.0004,-0.0015,0.1033,0.103
19.221411,0.0488,0.0249,0.0652,0.085
19.241332,0.0407,-0.0033,0.0893,0.098
19.280798,-0.0082,-0.0468,0.1301,0.139
19.287391,-0.0095,-0.0375,0.1040,0.111
19.304346,0.0159,0.0125,0.0661,0.069
19.323180,0.0320,0.0363,0.0545,0.073
19.358616,0.0239,-0.0064,0.0599,0.065
19.373001,0.0285,0.0098,0.0623,0.069
19.388708,0.0187,0.0326,0.0816,0.090
19.405557,0.0066,0.0396,0.0865,0.095
19.425199,0.0202,0.0297,0.1033,0.109
19.464852,0.0275,0.0088,0.0654,0.072
19.488733,0.0026,0.0033,0.0848,0.085
19.489579,0.0026,0.0033,0.0848,0.085
19.508404,0.0135,-0.0017,0.0897,0.091
19.529136,0.0337,-0.0117,0.0756,0.084
19.564180,0.0298,-0.0072,0.0542,0.062
19.591056,0.0156,0.0117,0.0662,0.069
19.592316,0.0156,0.0117,0.0662,0.069
19.610782,0.0036,0.0019,0.0878,0.088
19.631080,0.0173,-0.0058,0.0855,0.087
19.663324,0.0242,0.0368,0.0521,0.068
19.693126,0.0217,0.0762,0.0664,0.103
19.693875,0.0217,0.0762,0.0664,0.103
19.712549,0.0335,0.0440,0.0567,0.079
19.733010,0.0566,-0.0624,-0.0418,0.094
19.765372,-0.0013,-0.0098,0.0576,0.058
19.787054,0.0479,-0.0836,0.2580,0.275
19.803877,0.0751,-0.0669,0.2052,0.229
19.819715,0.0716,-0.0044,0.1568,0.172
19.836487,-0.0262,-0.0004,-0.0279,0.038
19.879755,-0.0224,0.0535,0.0747,0.095
19.881857,-0.0224,0.0535,0.0747,0.095
19.899827,-0.0354,0.0995,0.1679,0.198
19.916729,-0.0119,0.0521,0.1679,0.176
19.937780,0.0316,0.0256,0.1035,0.111
19.979568,0.0375,0.0258,0.0993,0.109
19.980980,0.0375,0.0258,0.0993,0.109
19.999984,-0.0079,-0.0135,0.0661,0.068
20.018903,-0.0015,-0.0247,0.0521,0.058
20.039844,0.0388,-0.0331,0.0643,0.082
20.082361,0.0592,-0.0261,0.1295,0.145
20.086452,0.0592,-0.0261,0.1295,0.145
20.101035,0.0292,0.0291,0.1104,0.118
20.122849,-0.0151,0.0100,0.1106,0.112
20.142712,-0.0101,-0.0358,0.0798,0.088
20.177627,0.0683,0.0386,0.0633,0.101
20.198973,0.0295,0.0378,0.0871,0.099
20.208110,-0.0005,0.0421,0.1254,0.132
20.226536,-0.0310,0.0726,0.1325,0.154
20.258446,0.0677,0.0980,0.0867,0.147
20.274685,-0.0144,0.0338,0.0405,0.055
20.288111,-0.0852,-0.0196,0.0498,0.101
20.308890,-0.1101,-0.0528,0.0205,0.124
20.329604,-0.0283,-0.0461,0.0155,0.056
20.360896,0.0805,0.0070,0.0634,0.103
20.380785,0.0630,-0.0419,0.1831,0.198
20.390777,0.0433,-0.0413,0.2430,0.250
20.411512,0.0190,-0.0500,0.1451,0.155
20.432659,0.0090,-0.0857,0.0068,0.086
20.453533,0.0144,-0.0832,-0.0047,0.085
20.478078,0.0254,-0.0837,0.0464,0.099
20.502095,0.0685,-0.0885,-0.0271,0.115
20.519167,-0.0201,0.0343,0.0668,0.078
20.535804,-0.0598,0.0221,0.1487,0.162
20.575999,0.1728,0.0888,0.0234,0.196
20.577398,0.1728,0.0888,0.0234,0.196
20.597617,0.0600,0.0689,-0.0602,0.109
20.616387,-0.0974,0.0378,0.0358,0.110
20.639273,-0.1077,0.0469,0.1461,0.187
20.677450,0.2258,0.0968,0.0413,0.249
20.699471,0.1105,0.0366,0.1222,0.169
20.718135,-0.0434,-0.0277,0.0997,0.112
20.732463,-0.0475,-0.0089,0.0871,0.100
20.750620,0.1026,0.1178,-0.0140,0.157
20.766628,0.1002,0.1566,-0.0024,0.186
20.789753,0.0285,0.0065,0.2267,0.229
20.803515,-0.0453,-0.1536,0.1159,0.198
20.823669,0.0254,-0.1301,0.0436,0.140
20.844294,0.0851,-0.0115,-0.0742,0.114
20.872973,-0.1120,-0.0534,0.1737,0.213
20.885188,-0.1012,-0.0623,0.1495,0.191
20.905746,0.0165,-0.0254,0.0871,0.092
20.926066,0.1739,0.0391,0.0223,0.180
20.947159,0.0934,0.0160,0.0792,0.123
20.971292,-0.1814,0.0275,0.0952,0.207
20.987742,-0.1074,0.0514,0.0953,0.152
21.008842,0.1635,0.0827,-0.0386,0.187
21.029301,-0.0332,0.0418,0.1402,0.150
21.072127,0.0576,0.0322,0.0633,0.091
21.072921,0.0576,0.0322,0.0633,0.091
21.090710,0.1274,0.0203,0.0201,0.131
21.110958,-0.0324,-0.0322,0.1371,0.144
21.132020,-0.0913,-0.0686,0.1873,0.219
21.152015,-0.0064,0.0395,0.0464,0.061
21.172082,0.0621,0.0605,-0.0491,0.100
21.192484,-0.0304,0.0147,0.0586,0.068
21.213484,-0.0407,0.0324,-0.0680,0.086
21.233203,-0.0490,0.1220,-0.1086,0.170
21.270193,0.0629,0.0144,0.2621,0.270
21.281597,0.0626,-0.0121,0.2237,0.233
21.298470,0.1019,-0.0525,0.0990,0.151
21.315058,0.1055,-0.0831,0.0391,0.140
21.336137,0.0755,-0.0970,0.0197,0.124
21.369245,0.0117,-0.1182,0.1502,0.192
21.381267,-0.0011,-0.0734,0.1331,0.152
21.397827,-0.0087,-0.0438,0.1088,0.118
21.418044,-0.0413,-0.0675,0.1204,0.144
21.438685,0.0304,-0.0132,0.0151,0.036
21.470577,0.1196,0.0464,0.0722,0.147
21.480936,0.0934,0.0407,0.1558,0.186
21.499452,-0.0502,0.0762,0.0764,0.119
21.520078,-0.0963,0.1574,0.0809,0.202
21.541729,-0.0279,0.1328,0.0185,0.137
21.568184,0.0529,0.0128,0.1856,0.193
21.582074,0.0363,-0.0569,0.2046,0.215
21.603112,0.0259,-0.1804,0.2044,0.274
21.623590,0.0697,-0.2363,0.0656,0.255
21.643923,0.0743,-0.1724,-0.0326,0.191
21.668882,-0.0121,-0.0637,0.1064,0.125
21.683795,-0.0075,-0.0701,0.1616,0.176
21.704372,0.0245,-0.0935,0.1837,0.208
21.725101,0.0505,-0.0651,0.1677,0.187
21.746411,-0.0226,-0.0384,0.0804,0.092
21.784595,-0.0136,0.1135,-0.0257,0.117
21.796886,0.0042,0.2459,0.0326,0.248
21.813312,0.0015,0.2801,0.0474,0.284
21.831128,0.0455,0.3172,-0.0239,0.321
21.848826,0.0071,0.3272,0.0698,0.335
21.884513,0.0443,0.0541,0.1633,0.178
21.896414,0.0596,-0.0843,0.1249,0.162
21.912943,0.0707,-0.0924,0.0866,0.145
21.930479,0.0517,-0.0697,0.0745,0.114
21.950986,0.0223,-0.0111,-0.0286,0.038
21.970942,-0.0824,0.1560,0.0213,0.178
21.991713,-0.0404,0.0394,0.2030,0.211
22.012972,0.0953,-0.2306,0.2387,0.345
22.032712,0.1091,-0.2119,0.0424,0.242
22.067966,-0.0509,0.0656,0.0276,0.088
22.082314,-0.0670,0.0533,0.1114,0.141
22.096319,-0.0099,-0.0049,0.1666,0.167
22.114562,0.0289,-0.0034,0.0711,0.077
22.135342,-0.0033,0.0535,0.0450,0.070
22.173203,-0.0239,0.1232,0.1292,0.180
22.196405,0.0544,0.1182,0.0411,0.136
22.197189,0.0544,0.1182,0.0411,0.136
22.216739,0.1206,0.0223,-0.0115,0.123
22.237440,-0.0177,-0.0438,-0.0188,0.051
22.272168,0.0566,-0.0649,0.0840,0.120
22.287576,0.1142,-0.0692,0.0983,0.166
22.297839,0.0857,-0.0878,0.1150,0.168
22.318474,-0.0359,-0.1124,0.1938,0.227
22.339407,-0.0563,-0.1122,0.1436,0.191
22.372995,0.0582,0.0375,0.0703,0.099
22.398659,0.0138,0.0033,0.0779,0.079
22.412294,-0.0062,0.0112,0.0400,0.042
22.429085,-0.0018,0.0477,0.0403,0.062
22.445149,-0.0013,0.1367,0.0694,0.153
22.464186,0.0541,0.1003,0.0721,0.135
22.487825,0.0388,-0.0281,0.0699,0.085
22.513585,-0.0103,0.0510,0.0343,0.062
22.528311,0.0032,0.0775,0.0536,0.094
22.545180,0.0420,0.0190,0.0920,0.103
22.585985,-0.0062,-0.0471,0.1088,0.119
22.586798,-0.0062,-0.0471,0.1088,0.119
22.605817,-0.0017,0.0027,0.0825,0.083
22.625738,0.0651,0.0149,0.0729,0.099
22.646268,0.1061,-0.1031,0.0511,0.157
22.685201,-0.1603,0.0156,0.1084,0.194
22.701067,-0.0606,0.0839,0.1329,0.168
22.710500,0.0748,0.0629,0.1213,0.156
22.727594,0.1821,0.0459,0.0714,0.201
22.748263,0.1312,-0.0053,0.0478,0.140
22.788010,-0.0417,0.0643,0.1290,0.150
22.804384,0.1670,0.0124,0.0238,0.169
22.810422,0.2034,0.0122,-0.0457,0.209
22.830013,0.0591,-0.0245,0.0281,0.070
22.850224,-0.0348,-0.0658,0.0947,0.120
22.880218,-0.0555,-0.0513,0.1062,0.130
22.893552,-0.0565,-0.0045,0.1035,0.118
22.910941,-0.0322,0.0033,0.0603,0.068
22.932074,0.0420,-0.0076,0.0485,0.065
22.953315,0.0329,-0.0131,0.0844,0.092
22.987044,0.0471,0.0296,0.1276,0.139
22.993987,0.0760,0.0742,0.0726,0.129
23.014017,0.0709,0.1224,-0.0521,0.151
23.034685,-0.0300,0.0090,0.0409,0.052
23.056219,-0.0529,-0.0965,0.0620,0.126
23.087054,0.0655,0.0915,-0.0268,0.116
23.095781,0.0876,0.1240,-0.0151,0.153
23.117185,0.0927,0.0005,0.1496,0.176
23.137802,0.1498,-0.1755,0.1729,0.288
23.163294,-0.0107,-0.1708,0.0947,0.196
23.178341,-0.0372,0.0820,0.0672,0.112
23.198677,0.0498,0.1209,0.1474,0.197
23.219998,-0.0244,-0.0128,0.1513,0.154
23.240393,-0.1136,-0.0610,0.1868,0.227
23.263897,0.0599,0.0867,0.0981,0.144
23.280840,0.1321,0.2238,0.0093,0.260
23.301233,0.0411,0.1393,-0.0104,0.146
23.322596,-0.0736,-0.0185,0.0056,0.076
23.343274,-0.1015,-0.0223,0.1250,0.163
23.387661,0.1095,0.0242,0.0023,0.112
23.389221,0.1095,0.0242,0.0023,0.112
23.405472,0.0545,-0.0708,0.0810,0.121
23.424261,-0.0797,-0.1547,0.1787,0.249
23.446180,-0.0653,-0.0891,0.1164,0.161
23.486567,0.0906,0.1033,-0.0318,0.141
23.487761,0.1249,0.0777,0.0184,0.148
23.509791,0.0685,-0.0650,0.2263,0.245
23.526988,0.0043,-0.1341,0.2286,0.265
23.547366,-0.0463,-0.0628,0.0254,0.082
23.584335,0.0766,0.1271,-0.0989,0.178
23.605481,0.1742,0.0092,0.1213,0.213
23.612328,0.1348,-0.0124,0.1811,0.226
23.630593,0.0437,-0.0001,0.2620,0.266
23.650835,-0.0873,-0.0367,0.1515,0.179
23.678009,-0.0922,-0.0052,0.0319,0.098
23.691523,-0.0392,0.0467,0.0753,0.097
23.710065,-0.0464,0.0277,0.1645,0.173
23.730407,-0.0659,-0.0015,0.1486,0.163
23.751159,-0.0151,0.0217,0.1234,0.126
23.779619,0.0641,0.0060,0.0917,0.112
23.792067,0.1018,-0.0007,0.1043,0.146
23.812662,0.0972,-0.0174,0.1078,0.146
23.833122,0.0360,-0.0273,0.0801,0.092
23.853970,0.0326,-0.0371,0.0571,0.076
23.877378,0.0955,0.0358,-0.0468,0.112
23.894726,0.0747,0.0618,-0.0151,0.098
23.915326,0.0276,0.0302,0.0163,0.044
23.935874,0.0038,-0.0045,-0.0076,0.010
23.956386,-0.0088,-0.0031,-0.0509,0.052
23.993944,-0.0469,-0.0163,0.2432,0.248
24.007058,-0.0296,0.0094,0.3031,0.305
24.023757,0.0473,0.0619,0.2703,0.281
24.040135,0.0768,0.0786,0.1725,0.205
24.077604,0.0060,-0.0128,-0.0031,0.015
24.090587,-0.0169,-0.0134,-0.0221,0.031
24.107516,-0.0021,0.0052,-0.0409,0.041
24.123513,0.0257,0.0149,-0.0025,0.030
24.141818,0.0304,0.0128,0.0694,0.077
24.182293,0.0084,0.0297,0.0862,0.092
24.183285,0.0249,0.0299,0.0670,0.077
24.202427,0.0342,0.0183,0.0598,0.071
24.222672,0.0412,-0.0052,0.0646,0.077
24.245378,0.0122,-0.0271,0.1054,0.110
24.279280,-0.0037,0.0606,0.0191,0.064
24.293301,-0.0553,0.0580,0.1817,0.199
24.306513,-0.0033,-0.0052,0.1936,0.194
24.325171,0.0628,-0.0545,0.1913,0.209
24.346430,0.0849,-0.0186,-0.0028,0.087
24.382798,-0.0389,0.0005,0.0516,0.065
24.404361,0.0229,0.0157,0.1183,0.122
24.423296,0.0172,0.0576,0.1348,0.148
24.439013,-0.0037,0.0533,0.1155,0.127
24.455966,0.0023,0.0127,0.0866,0.088
24.473380,0.0952,0.0265,-0.0189,0.101
24.498910,0.1719,0.0631,-0.2137,0.281
24.519900,0.0366,-0.0341,-0.1173,0.128
24.530382,-0.0748,-0.0549,0.0589,0.110
24.551174,-0.1355,0.0178,0.4760,0.495
24.579890,0.0164,0.0306,0.3299,0.332
24.598454,0.0898,0.0056,0.0645,0.111
24.611969,0.0286,-0.0108,0.0383,0.049
24.633032,-0.0561,-0.0213,0.1101,0.125
24.653661,-0.0568,-0.0209,0.0841,0.104
24.700707,0.0257,0.0108,0.1212,0.124
24.702058,0.0257,0.0108,0.1212,0.124
24.722694,0.0400,0.0345,0.0761,0.093
24.739642,0.0453,0.0177,0.0069,0.049
24.758183,0.0564,-0.0029,-0.1055,0.120
24.796018,-0.0505,0.0278,0.1286,0.141
24.816889,-0.0362,0.0171,0.1381,0.144
24.822801,0.0225,-0.0061,0.1047,0.107
24.839361,0.1068,-0.0245,0.0450,0.118
24.860021,0.0755,-0.0150,0.0450,0.089
24.901517,-0.0033,-0.0068,0.0612,0.062
24.909301,-0.0168,-0.0064,0.0946,0.096
24.920875,-0.0239,-0.0033,0.1473,0.149
24.940988,0.0135,-0.0331,0.1260,0.131
24.961237,0.0556,-0.0211,0.0593,0.084
24.994261,-0.0981,0.0947,0.1891,0.233
25.004930,-0.0651,0.0483,0.1941,0.210
25.022013,0.0962,0.0258,0.0367,0.106
25.043492,0.1773,0.0549,-0.0999,0.211
25.063769,-0.0079,0.0055,-0.0789,0.079
25.091002,-0.0711,-0.0344,0.1839,0.200
25.104052,0.0001,-0.0163,0.1935,0.194
25.124757,0.0977,0.0436,0.1241,0.164
25.145850,0.0778,0.0287,0.0498,0.097
25.174250,-0.0853,-0.0432,0.1452,0.174
25.187779,-0.0264,-0.0402,0.0878,0.100
25.205797,0.0276,-0.0281,0.0543,0.067
25.226513,0.1244,-0.0059,0.0257,0.127
25.247728,-0.0199,0.0077,0.0805,0.083
25.274594,-0.0639,-0.0296,0.1449,0.161
25.288224,-0.0138,-0.0487,0.1305,0.140
25.308771,0.1216,0.0401,0.0564,0.140
25.329047,0.0265,0.0384,0.1233,0.132
25.349893,-0.0530,-0.0332,0.1425,0.156
25.373679,-0.0120,-0.0287,0.0853,0.091
25.390743,0.0476,0.0263,0.0569,0.079
25.411161,0.0263,0.0937,0.0931,0.135
25.431916,0.0156,0.0582,0.0525,0.080
25.453769,-0.0015,-0.0057,-0.0098,0.011
25.496075,0.0542,0.0259,0.1433,0.155
25.497328,0.0542,0.0259,0.1433,0.155
25.519507,0.0995,0.0015,0.0907,0.135
25.536603,0.0584,-0.0122,0.1003,0.117
25.557253,-0.0689,-0.0263,0.1891,0.203
25.594869,0.0730,0.0157,0.1230,0.144
25.619144,0.0380,0.0037,0.0759,0.085
25.636505,-0.0625,-0.0642,0.0787,0.119
25.653454,-0.0736,-0.0673,0.0693,0.121
25.670967,-0.0048,0.0201,0.0411,0.046
25.686943,0.1229,0.0774,0.1395,0.201
25.713062,0.1471,0.0204,0.1444,0.207
25.735932,-0.1241,-0.0373,0.0440,0.137
25.751940,-0.2086,-0.0001,-0.0014,0.209
25.769405,-0.0544,0.0400,-0.0080,0.068
25.785666,0.2157,0.0142,0.0046,0.216
25.811761,0.2129,0.0213,0.0837,0.230
25.834148,0.0474,-0.0084,0.1314,0.140
25.854457,-0.0769,-0.0741,0.0809,0.134
25.868561,-0.1795,-0.0831,-0.0222,0.199
25.887375,-0.2076,-0.0390,-0.0820,0.227
25.908861,-0.0154,0.0578,-0.0140,0.061
25.928754,0.1403,-0.0333,0.1257,0.191
25.947125,0.0799,-0.0607,0.1933,0.218
25.967827,-0.0534,0.0090,0.1483,0.158
26.011775,0.0639,0.0227,-0.0010,0.068
26.013257,0.0639,0.0227,-0.0010,0.068
26.034781,0.1338,0.0294,0.0140,0.138
26.052397,0.0771,0.0267,0.0331,0.088
26.089432,0.0192,0.0123,0.1260,0.128
26.101903,0.0361,0.0529,0.0445,0.078
26.117388,0.1034,0.0544,0.0275,0.120
26.134372,0.1077,0.0223,0.0770,0.134
26.153889,0.0175,0.0045,0.1119,0.113
26.194469,-0.0128,-0.0371,-0.0657,0.077
26.195613,-0.0128,-0.0371,-0.0657,0.077
26.217221,-0.0305,-0.0013,0.0499,0.059
26.234723,-0.0504,-0.0368,0.1585,0.170
26.255080,-0.0013,0.0086,0.1598,0.160
26.289047,0.0690,0.0541,0.0841,0.121
26.300906,0.0485,-0.0027,0.0811,0.095
26.316982,-0.1036,-0.0540,0.1232,0.170
26.336347,-0.0517,0.0270,0.0700,0.091
26.357335,0.0931,0.0632,-0.0431,0.121
26.392041,-0.1252,-0.0153,0.1829,0.222
26.409266,-0.0569,-0.0039,0.1421,0.153
26.417631,0.0443,0.0100,0.0966,0.107
