time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.589499,-0.2587,0.1519,0.0344,0.302
4.596921,-0.2541,0.1450,0.1807,0.344
4.605381,-0.1867,0.1249,0.2693,0.351
4.613153,-0.0418,0.0768,0.3435,0.354
4.621634,0.0637,0.0649,0.3697,0.381
4.628924,0.1397,0.1394,0.3389,0.392
4.638923,0.1271,0.2586,0.3634,0.464
4.645037,0.0521,0.3556,0.4622,0.586
4.655228,-0.0283,0.3851,0.5899,0.705
4.661425,-0.0510,0.3589,0.7440,0.828
4.669327,-0.0563,0.2881,0.7788,0.832
4.677402,-0.0162,0.2697,0.6609,0.714
4.685110,0.0374,0.2970,0.4644,0.553
4.693740,0.0884,0.3396,0.2156,0.412
4.701670,0.1566,0.3523,0.1006,0.398
4.709471,0.2760,0.2855,0.0954,0.408
4.717340,0.3103,0.2315,0.1542,0.417
4.725420,0.3026,0.2103,0.2006,0.420
4.733442,0.2078,0.2223,0.2682,0.406
4.741359,0.0514,0.2238,0.3235,0.397
4.749320,-0.0501,0.2433,0.3882,0.461
4.757497,-0.0994,0.2116,0.4837,0.537
4.765395,-0.1305,0.2051,0.5216,0.575
4.774241,-0.1121,0.1930,0.5429,0.587
4.781946,-0.0965,0.1649,0.5186,0.553
4.789551,-0.0756,0.1818,0.4705,0.510
4.797597,-0.0396,0.1608,0.4798,0.508
4.805709,-0.0748,0.1283,0.5201,0.541
4.813799,-0.1031,0.0747,0.5484,0.563
4.822235,-0.1760,0.0025,0.5264,0.555
4.829921,-0.2663,-0.0370,0.5453,0.608
4.838603,-0.3693,-0.0858,0.5714,0.686
4.845801,-0.3251,-0.1175,0.6430,0.730
4.855262,-0.2759,-0.1326,0.7242,0.786
4.862096,-0.2243,-0.0956,0.7505,0.789
4.871475,-0.2068,-0.0849,0.6909,0.726
4.877982,-0.1661,-0.0638,0.5934,0.620
4.885966,-0.1577,-0.0937,0.5271,0.558
4.894098,-0.1145,-0.0765,0.4752,0.495
4.901887,-0.1096,-0.0690,0.4282,0.447
4.909929,-0.0905,-0.0808,0.4554,0.471
4.917921,-0.0727,-0.1690,0.5329,0.564
4.926099,-0.0439,-0.2644,0.6105,0.667
4.934132,-0.0186,-0.3345,0.6308,0.714
4.942098,-0.0374,-0.3650,0.6155,0.717
4.950151,-0.0255,-0.3349,0.5908,0.680
4.958120,0.0288,-0.3127,0.5305,0.616
4.966132,0.0233,-0.3034,0.4918,0.578
4.974563,0.0419,-0.2969,0.4915,0.576
4.982055,0.0366,-0.3405,0.5510,0.649
4.990171,0.0082,-0.3748,0.6513,0.751
4.998113,-0.1349,-0.4028,0.6511,0.777
5.006168,-0.1489,-0.3545,0.5748,0.692
5.014283,-0.1203,-0.3076,0.5227,0.618
5.022414,-0.0049,-0.2916,0.5116,0.589
5.030443,0.0669,-0.2908,0.4479,0.538
5.038635,0.0927,-0.3159,0.3725,0.497
5.046468,-0.0139,-0.3363,0.2420,0.415
5.055116,-0.1316,-0.3163,0.0803,0.352
5.062695,-0.1390,-0.2946,-0.1363,0.353
5.071552,-0.1082,-0.3148,-0.3319,0.470
5.078515,-0.1128,-0.3254,-0.4465,0.564
5.091480,-0.1211,-0.2851,-0.4658,0.559
5.094755,-0.1437,-0.2485,-0.4974,0.574
5.104496,-0.1264,-0.2525,-0.5195,0.591
5.110824,-0.0275,-0.2718,-0.4843,0.556
5.118606,0.1522,-0.3831,-0.3492,0.540
5.126786,0.3211,-0.4439,-0.1858,0.579
5.134718,0.4697,-0.4263,-0.0608,0.637
5.142682,0.5497,-0.3264,-0.0379,0.640
5.150677,0.6779,-0.2420,0.0141,0.720
5.158749,0.7200,-0.1539,0.0368,0.737
5.166862,0.5363,-0.0665,-0.0306,0.541
5.174841,0.3033,0.0552,-0.1356,0.337
5.182707,0.1848,0.0660,-0.2090,0.287
5.190755,0.1429,0.0267,-0.3370,0.367
5.199001,0.1271,-0.0421,-0.4145,0.436
5.211766,0.1224,-0.0407,-0.4370,0.456
5.215231,0.0261,-0.0129,-0.4405,0.441
5.223052,-0.1115,0.0759,-0.4489,0.469
5.231248,-0.2044,0.0484,-0.3283,0.390
5.239319,-0.2695,0.0461,-0.2368,0.362
5.247500,-0.3338,-0.0081,-0.1669,0.373
5.255360,-0.3703,-0.0449,-0.0613,0.378
5.263154,-0.3967,-0.0118,0.0225,0.398
5.273662,-0.3940,0.0257,0.2116,0.448
5.279518,-0.4930,-0.0930,0.4413,0.668
5.296741,-0.5756,-0.1934,0.7020,0.928
5.297501,-0.6279,-0.2944,0.7524,1.023
5.305622,-0.4843,-0.4002,0.6552,0.908
5.311948,-0.2627,-0.5288,0.5233,0.789
5.319939,0.0085,-0.6968,0.2342,0.735
5.327661,0.0807,-0.7503,-0.1357,0.767
5.336156,0.0319,-0.7589,-0.3154,0.822
5.343942,-0.0220,-0.6418,-0.3535,0.733
5.352027,-0.0909,-0.5185,-0.4203,0.674
5.359747,-0.1217,-0.3292,-0.5276,0.634
5.367904,-0.2394,-0.2333,-0.7163,0.790
5.376602,-0.3135,-0.1394,-0.8645,0.930
5.383735,-0.2918,-0.1095,-0.9541,1.004
5.399108,-0.1424,-0.0792,-0.8034,0.820
5.399918,0.0985,0.0044,-0.5782,0.587
5.407656,0.2082,0.0991,-0.3556,0.424
5.416674,0.1220,0.1561,-0.3235,0.379
5.424425,-0.0195,0.1153,-0.3793,0.397
5.432310,-0.0984,0.1275,-0.3355,0.372
5.440165,-0.0702,0.1607,-0.1636,0.240
5.448159,-0.0096,0.1533,-0.0257,0.156
5.456286,0.0774,0.1800,0.1884,0.272
5.464386,0.1949,0.1625,0.3906,0.466
5.476140,0.2898,0.1526,0.5164,0.612
5.480377,0.3091,0.1300,0.6522,0.733
5.501641,0.3597,0.1377,0.8025,0.890
5.502489,0.4113,0.1219,0.9363,1.030
5.507740,0.4427,0.0803,1.0350,1.129
5.512195,0.4199,0.0816,1.0957,1.176
5.522134,0.4008,0.0520,1.1446,1.214
5.528910,0.3906,0.0380,1.1483,1.213
5.538745,0.3444,-0.0029,1.0877,1.141
5.544744,0.3168,-0.0394,1.0420,1.090
5.552394,0.3080,-0.0552,1.0063,1.054
5.561025,0.2589,-0.1143,0.8994,0.943
5.569072,0.2256,-0.0667,0.7980,0.832
5.577370,0.1602,0.0120,0.8024,0.818
5.584745,0.1674,-0.0232,0.7427,0.762
5.601502,0.1056,-0.0756,0.6740,0.686
5.602343,0.1279,-0.0882,0.6033,0.623
5.609099,0.1800,-0.0898,0.5041,0.543
5.616700,0.1513,-0.0367,0.4456,0.472
5.624901,0.2155,-0.0411,0.4180,0.472
5.633454,0.2452,-0.0546,0.3854,0.460
5.641162,0.2319,-0.0507,0.4075,0.472
5.648996,0.2085,-0.0411,0.4820,0.527
5.657287,0.2663,-0.0365,0.5059,0.573
5.664988,0.2895,-0.0443,0.5082,0.587
5.673164,0.2483,-0.0598,0.4363,0.506
5.681012,0.1691,-0.0352,0.3549,0.395
5.701340,0.1332,-0.0346,0.2950,0.326
5.702189,0.1383,-0.0742,0.2518,0.297
5.708635,0.1482,-0.0823,0.2612,0.311
5.712798,0.1819,-0.0518,0.2874,0.344
5.721473,0.1773,-0.0882,0.3135,0.371
5.729395,0.1677,-0.1059,0.3230,0.379
5.738392,0.1381,-0.1167,0.2512,0.310
5.745347,0.0427,-0.1683,0.1819,0.251
5.755692,-0.0072,-0.1551,0.1560,0.220
5.761425,-0.0393,-0.1605,0.1517,0.224
5.769720,-0.0764,-0.1585,0.1788,0.251
5.777042,-0.0694,-0.1587,0.1988,0.264
5.785128,-0.0560,-0.1609,0.1567,0.231
5.792928,-0.0925,-0.1321,0.0570,0.171
5.800771,-0.0940,-0.1622,0.0097,0.188
5.811830,-0.0888,-0.1149,-0.0115,0.146
5.817376,-0.0625,-0.0809,0.0411,0.110
5.825346,-0.1122,-0.0701,0.0957,0.163
5.833334,-0.1838,-0.0758,0.0973,0.221
5.841285,-0.2134,-0.0477,0.2065,0.301
5.849286,-0.1977,-0.0577,0.3085,0.371
5.857605,-0.0775,-0.0539,0.3389,0.352
5.865305,0.0160,-0.0823,0.3335,0.344
5.875163,0.0208,-0.1026,0.2613,0.282
5.881299,0.0396,-0.0949,0.2036,0.228
5.897621,0.0129,-0.1089,0.1435,0.181
5.898379,-0.0115,-0.1157,0.0571,0.130
5.905291,0.0052,-0.1527,0.0783,0.172
5.913260,0.0124,-0.1718,0.1568,0.233
5.921660,0.0657,-0.2042,0.2949,0.365
5.929977,0.0578,-0.1980,0.4760,0.519
5.938573,0.0599,-0.1710,0.5758,0.604
5.946318,0.0623,-0.1700,0.5967,0.624
5.954761,0.1078,-0.1731,0.5605,0.596
5.961909,0.0413,-0.1544,0.4550,0.482
5.972221,0.0110,-0.1524,0.3115,0.347
5.978376,-0.0054,-0.1725,0.1562,0.233
5.989920,-0.0343,-0.1949,0.0009,0.198
5.993962,-0.0926,-0.1305,-0.1256,0.203
6.014256,-0.0423,-0.1223,-0.0728,0.148
6.015046,-0.0250,-0.1626,-0.0012,0.165
6.018572,-0.0331,-0.1467,-0.0157,0.151
6.026126,-0.0439,-0.1226,-0.0253,0.133
6.034270,-0.0637,-0.0887,-0.1019,0.149
6.042325,0.0200,-0.1067,-0.0753,0.132
6.050247,0.1337,-0.1023,-0.1015,0.197
6.058433,0.1723,-0.0922,-0.1062,0.222
6.066561,0.1769,-0.0458,-0.0965,0.207
6.075737,0.1292,-0.0414,-0.0941,0.165
6.082250,0.0893,-0.0484,-0.0321,0.106
6.100859,0.0573,-0.0620,0.0921,0.125
6.101848,0.0256,-0.0515,0.2090,0.217
6.109592,-0.0112,-0.0224,0.3428,0.344
6.114354,-0.0129,-0.0185,0.3859,0.387
6.122716,-0.0342,-0.0281,0.4196,0.422
6.130971,-0.0198,-0.0372,0.2932,0.296
6.139088,0.0232,-0.0645,0.1143,0.133
6.146743,0.0887,-0.0231,0.0265,0.095
6.155722,0.1361,-0.0244,-0.0041,0.138
6.162819,0.1888,-0.0681,0.0106,0.201
6.172353,0.1540,-0.0586,0.0540,0.173
6.178999,0.1124,-0.0201,0.1379,0.179
6.193027,0.0727,-0.0391,0.1788,0.197
6.194644,0.0368,-0.0252,0.1648,0.171
6.202866,0.0216,-0.0145,0.1104,0.113
6.218504,0.0172,-0.0138,0.0297,0.037
6.219372,-0.0115,-0.0087,-0.0317,0.035
6.227677,-0.0402,0.0083,-0.0883,0.097
6.234371,-0.0352,0.0303,-0.1497,0.157
6.245418,0.0325,0.0203,-0.1396,0.145
6.250730,0.0842,0.0161,-0.1057,0.136
6.259064,0.1270,-0.0110,-0.0960,0.160
6.266549,0.1223,-0.0417,-0.0506,0.139
6.274823,0.1131,0.0023,0.0067,0.113
6.282754,0.1138,-0.0299,0.0591,0.132
6.293574,0.0954,-0.0546,0.0493,0.120
6.298745,0.0554,-0.0816,0.1112,0.149
6.306697,0.0034,-0.0752,0.1349,0.154
6.314708,-0.0367,-0.0502,0.1059,0.123
6.322928,-0.0573,-0.0615,0.1105,0.139
6.330928,-0.0536,-0.0440,0.1151,0.134
6.338934,-0.0334,-0.0575,0.1125,0.131
6.347123,-0.0514,-0.0829,0.0643,0.117
6.355103,-0.0472,-0.0745,-0.0126,0.089
6.363620,0.0314,-0.0295,-0.0083,0.044
6.375997,0.1273,-0.0267,0.0318,0.134
6.379089,0.1186,-0.0422,0.0573,0.138
6.403641,0.0630,-0.0286,0.0826,0.108
6.404416,0.0057,-0.0005,0.1223,0.122
6.404810,0.0059,-0.0487,0.2313,0.236
6.411391,0.0631,-0.0706,0.3045,0.319
6.421646,0.0573,-0.0841,0.3157,0.332
6.427699,0.0626,-0.0771,0.3175,0.333
6.435890,0.0180,-0.0711,0.3101,0.319
6.443921,0.0343,-0.0754,0.2909,0.302
6.451914,0.0090,-0.0897,0.2862,0.300
6.460133,-0.0048,-0.1191,0.2458,0.273
6.468051,-0.0568,-0.0867,0.1887,0.215
6.475776,-0.0485,-0.1069,0.1434,0.185
6.483701,-0.0572,-0.0838,0.1150,0.153
6.501391,-0.0348,-0.0532,0.1487,0.162
6.502270,-0.0505,-0.0679,0.1776,0.197
6.510407,-0.0209,-0.0251,0.2041,0.207
6.515653,0.0711,-0.0308,0.2259,0.239
6.523757,0.1107,-0.0154,0.2190,0.246
6.532036,0.1221,0.0236,0.1882,0.226
6.539990,0.1197,0.0286,0.1837,0.221
6.547895,0.1417,0.0023,0.1912,0.238
6.555823,0.1064,-0.0552,0.2154,0.246
6.564401,0.0063,-0.0344,0.2086,0.211
6.575480,-0.0049,-0.0213,0.2329,0.234
6.580265,-0.0031,-0.0137,0.1857,0.186
6.602979,0.0379,-0.0525,0.1124,0.130
6.603804,0.0568,-0.0456,0.0727,0.103
6.604188,0.0639,-0.0552,0.0808,0.117
6.611614,0.0517,-0.0619,0.0529,0.096
6.620070,-0.0060,-0.0708,0.0777,0.105
6.628265,-0.0020,-0.0910,0.0641,0.111
6.638273,-0.0149,-0.0630,0.1008,0.120
6.644406,-0.0471,-0.0468,0.1231,0.140
6.654820,-0.0604,-0.0231,0.1645,0.177
6.660247,-0.0619,-0.0306,0.2251,0.235
6.668627,-0.0657,-0.0361,0.2427,0.254
6.676273,-0.0600,-0.0400,0.2006,0.213
6.685062,-0.0021,-0.0396,0.1346,0.140
6.692877,0.0460,-0.0348,0.0950,0.111
6.700543,0.0393,-0.0278,0.0435,0.065
6.718816,0.0325,-0.0300,0.0423,0.061
6.719610,0.0252,-0.0438,0.0434,0.067
6.727427,-0.0111,-0.0787,0.0444,0.091
6.732652,0.0097,-0.1036,0.0886,0.137
6.740676,0.0568,-0.0686,0.0873,0.125
6.748950,0.0711,-0.0561,0.0617,0.110
6.756492,0.0788,-0.0384,0.1007,0.134
6.765101,0.0541,-0.0134,0.1012,0.116
6.775667,0.0301,0.0022,0.1328,0.136
6.780603,-0.0075,0.0225,0.1667,0.168
6.799405,0.0317,0.0113,0.2126,0.215
6.800194,0.0302,0.0358,0.2274,0.232
6.806583,0.0544,0.0403,0.1825,0.195
6.812578,0.1021,0.0516,0.1186,0.165
6.821176,0.0967,0.0221,0.0882,0.133
6.829078,0.0746,0.0282,0.0292,0.085
6.839076,0.0908,0.0225,-0.0107,0.094
6.845138,0.1382,0.0031,0.0092,0.139
6.855112,0.1097,-0.0063,0.0002,0.110
6.861415,0.0938,-0.0389,-0.0138,0.102
6.872231,0.0782,-0.0273,0.0534,0.099
6.876897,0.0558,-0.0382,0.1156,0.134
6.885526,0.0455,-0.0439,0.2064,0.216
6.893006,0.0187,-0.0518,0.2661,0.272
6.901076,0.0065,-0.0197,0.3306,0.331
6.916029,-0.0107,-0.0219,0.3450,0.346
6.917115,-0.0062,-0.0132,0.3619,0.362
6.924643,-0.0133,-0.0059,0.3455,0.346
6.933026,0.0392,0.0074,0.3221,0.325
6.940966,0.1131,-0.0186,0.2749,0.298
6.949037,0.1083,0.0137,0.1824,0.213
6.957107,0.0629,0.0067,0.0327,0.071
6.965278,0.0317,0.0256,-0.0261,0.048
6.975119,0.0074,0.0232,-0.0920,0.095
6.981712,-0.0390,-0.0358,-0.1029,0.116
6.998782,-0.0811,-0.0079,-0.0923,0.123
6.999583,-0.0926,-0.0314,-0.1225,0.157
7.005962,-0.0590,-0.0467,-0.1194,0.141
7.013009,-0.0255,-0.0538,-0.1451,0.157
7.021160,-0.0227,-0.0306,-0.0993,0.106
7.029281,-0.0143,-0.0352,-0.0800,0.089
7.037667,-0.0259,0.0119,0.0035,0.029
7.045837,-0.0127,-0.0099,0.0964,0.098
7.054855,-0.0152,-0.0094,0.1771,0.178
7.062293,-0.0339,-0.0304,0.1955,0.201
7.071669,-0.0594,-0.0064,0.2331,0.241
7.077920,-0.0488,-0.0113,0.2467,0.252
7.086121,-0.0550,0.0047,0.2772,0.283
7.093696,-0.0109,0.0196,0.2408,0.242
7.106635,-0.0124,0.0242,0.1711,0.173
7.109566,0.0090,0.0424,0.1231,0.131
7.117708,0.0728,0.0245,0.0920,0.120
7.126287,0.0931,0.0115,0.0920,0.131
7.133867,0.0871,0.0199,0.0993,0.134
7.143005,0.0852,0.0401,0.1162,0.150
7.149810,0.0444,0.0624,0.0877,0.116
7.158084,0.0364,0.0749,0.0330,0.090
7.165627,0.0337,0.0636,0.0359,0.080
7.173786,0.0487,0.0500,0.0271,0.075
7.181974,0.0674,0.0513,0.0542,0.101
7.198380,0.0978,0.0266,0.1123,0.151
7.198835,0.1166,0.0284,0.1178,0.168
7.206039,0.1556,0.0590,0.1423,0.219
7.214160,0.1793,0.0349,0.1857,0.260
7.222226,0.1080,0.0273,0.1596,0.195
7.230245,0.0257,0.0243,0.1383,0.143
7.242828,0.0204,0.0214,0.1695,0.172
7.246477,0.0723,0.0091,0.1433,0.161
7.256764,0.0854,0.0134,0.1388,0.163
7.262530,0.0453,0.0202,0.1582,0.166
7.270237,0.0139,0.0391,0.1657,0.171
7.278686,-0.0321,0.0192,0.1446,0.149
7.289138,0.0057,0.0039,0.1331,0.133
7.294366,0.0030,0.0053,0.1072,0.107
7.311403,0.0128,0.0281,0.0502,0.059
7.311924,0.0334,0.0178,0.0384,0.054
7.320023,0.0693,-0.0136,0.0481,0.085
7.326205,0.0560,-0.0083,0.0550,0.079
7.334139,0.0429,0.0118,0.1098,0.118
7.342521,0.0703,0.0208,0.1717,0.187
7.350507,0.0827,-0.0038,0.2456,0.259
7.358277,0.0724,0.0146,0.2789,0.289
7.366550,0.0844,0.0350,0.2957,0.310
7.374586,0.1198,0.0498,0.2697,0.299
7.383705,0.1815,0.0301,0.2150,0.283
7.398628,0.1983,-0.0189,0.1963,0.280
7.399428,0.1492,-0.0110,0.1488,0.211
7.407195,0.1413,0.0130,0.0846,0.165
7.414463,0.2038,0.0106,0.0515,0.210
7.422547,0.1857,-0.0108,0.0421,0.191
7.431117,0.1495,-0.0796,0.0780,0.187
7.438230,0.1148,-0.0901,0.0945,0.174
7.446256,0.0344,-0.0445,-0.1069,0.121
7.454390,-0.0191,0.0832,-0.2510,0.265
7.462592,0.0304,0.0434,-0.1612,0.170
7.470657,0.0075,0.0148,-0.1821,0.183
7.478636,-0.0948,0.0071,-0.1007,0.138
7.489086,-0.2092,-0.0235,0.1142,0.239
7.494976,-0.2975,-0.0662,0.3215,0.443
7.503228,-0.3882,-0.0547,0.5624,0.686
7.510804,-0.2075,-0.2132,0.8445,0.895
7.520319,0.0408,-0.2045,0.8303,0.856
7.527190,0.2497,-0.2008,0.4797,0.577
7.536525,0.2950,-0.1770,0.1418,0.372
